delbydelid;Antall husholdninger;Barn i husholdningen;År;Bydel;Delbydel;Husholdningstype
;8247.0;Ingen barn i HH;2015;Nordstrand;;Aleneboende
;8257.0;Ingen barn i HH;2016;Nordstrand;;Aleneboende
;8231.0;Ingen barn i HH;2017;Nordstrand;;Aleneboende
;8427.0;Ingen barn i HH;2018;Nordstrand;;Aleneboende
;4149.096500000014;Ingen barn i HH;2008;Nordstrand;;Par uten hjemmeboende barn
;4133.428100000014;Ingen barn i HH;2009;Nordstrand;;Par uten hjemmeboende barn
;4211.466200000014;Ingen barn i HH;2010;Nordstrand;;Par uten hjemmeboende barn
;4220.863200000014;Ingen barn i HH;2011;Nordstrand;;Par uten hjemmeboende barn
;4339.0;Ingen barn i HH;2012;Nordstrand;;Par uten hjemmeboende barn
;4364.0;Ingen barn i HH;2013;Nordstrand;;Par uten hjemmeboende barn
;4738.0;Ingen barn i HH;2014;Nordstrand;;Par uten hjemmeboende barn
;4821.0;Ingen barn i HH;2015;Nordstrand;;Par uten hjemmeboende barn
;4961.0;Ingen barn i HH;2016;Nordstrand;;Par uten hjemmeboende barn
;4987.0;Ingen barn i HH;2017;Nordstrand;;Par uten hjemmeboende barn
;5076.0;Ingen barn i HH;2018;Nordstrand;;Par uten hjemmeboende barn
;861.463400000003;1 barn i HH;2008;Nordstrand;;Par med små barn
;1065.290300000004;2 barn i HH;2008;Nordstrand;;Par med små barn
;347.0;3 barn i HH;2008;Nordstrand;;Par med små barn
;61.0;4 barn eller mer;2008;Nordstrand;;Par med små barn
;928.3354000000032;1 barn i HH;2009;Nordstrand;;Par med små barn
;1116.0;2 barn i HH;2009;Nordstrand;;Par med små barn
;378.0;3 barn i HH;2009;Nordstrand;;Par med små barn
;58.1634000000002;4 barn eller mer;2009;Nordstrand;;Par med små barn
;938.5846000000033;1 barn i HH;2010;Nordstrand;;Par med små barn
;1160.076400000004;2 barn i HH;2010;Nordstrand;;Par med små barn
;374.0;3 barn i HH;2010;Nordstrand;;Par med små barn
;48.0;4 barn eller mer;2010;Nordstrand;;Par med små barn
;933.0599000000033;1 barn i HH;2011;Nordstrand;;Par med små barn
;1188.0113000000044;2 barn i HH;2011;Nordstrand;;Par med små barn
;359.02170000000126;3 barn i HH;2011;Nordstrand;;Par med små barn
;50.02180000000018;4 barn eller mer;2011;Nordstrand;;Par med små barn
;941.0;1 barn i HH;2012;Nordstrand;;Par med små barn
;1233.0;2 barn i HH;2012;Nordstrand;;Par med små barn
;346.0;3 barn i HH;2012;Nordstrand;;Par med små barn
;52.0;4 barn eller mer;2012;Nordstrand;;Par med små barn
;927.0;1 barn i HH;2013;Nordstrand;;Par med små barn
;1266.0;2 barn i HH;2013;Nordstrand;;Par med små barn
;353.0;3 barn i HH;2013;Nordstrand;;Par med små barn
;55.0;4 barn eller mer;2013;Nordstrand;;Par med små barn
;971.0;1 barn i HH;2014;Nordstrand;;Par med små barn
;1241.0;2 barn i HH;2014;Nordstrand;;Par med små barn
;362.0;3 barn i HH;2014;Nordstrand;;Par med små barn
;46.0;4 barn eller mer;2014;Nordstrand;;Par med små barn
;939.0;1 barn i HH;2015;Nordstrand;;Par med små barn
;1258.0;2 barn i HH;2015;Nordstrand;;Par med små barn
;361.0;3 barn i HH;2015;Nordstrand;;Par med små barn
;53.0;4 barn eller mer;2015;Nordstrand;;Par med små barn
;909.0;1 barn i HH;2016;Nordstrand;;Par med små barn
;1296.0;2 barn i HH;2016;Nordstrand;;Par med små barn
;385.0;3 barn i HH;2016;Nordstrand;;Par med små barn
;54.0;4 barn eller mer;2016;Nordstrand;;Par med små barn
;958.0;1 barn i HH;2017;Nordstrand;;Par med små barn
;1257.0;2 barn i HH;2017;Nordstrand;;Par med små barn
;386.0;3 barn i HH;2017;Nordstrand;;Par med små barn
;57.0;4 barn eller mer;2017;Nordstrand;;Par med små barn
;988.0;1 barn i HH;2018;Nordstrand;;Par med små barn
;1259.0;2 barn i HH;2018;Nordstrand;;Par med små barn
;362.0;3 barn i HH;2018;Nordstrand;;Par med små barn
;57.0;4 barn eller mer;2018;Nordstrand;;Par med små barn
;481.1828000000017;1 barn i HH;2008;Nordstrand;;Par med store barn
;1190.8454000000042;2 barn i HH;2008;Nordstrand;;Par med store barn
;417.3301000000015;3 barn i HH;2008;Nordstrand;;Par med store barn
;44.0;4 barn eller mer;2008;Nordstrand;;Par med store barn
;502.6252000000017;1 barn i HH;2009;Nordstrand;;Par med store barn
;1183.7489000000041;2 barn i HH;2009;Nordstrand;;Par med store barn
;431.27510000000154;3 barn i HH;2009;Nordstrand;;Par med store barn
;47.0;4 barn eller mer;2009;Nordstrand;;Par med store barn
;501.67570000000177;1 barn i HH;2010;Nordstrand;;Par med store barn
;1232.4390000000044;2 barn i HH;2010;Nordstrand;;Par med store barn
;438.17430000000155;3 barn i HH;2010;Nordstrand;;Par med store barn
;63.17900000000022;4 barn eller mer;2010;Nordstrand;;Par med store barn
;521.3947000000019;1 barn i HH;2011;Nordstrand;;Par med store barn
;1241.0574000000045;2 barn i HH;2011;Nordstrand;;Par med store barn
;444.0689000000016;3 barn i HH;2011;Nordstrand;;Par med store barn
;64.00670000000022;4 barn eller mer;2011;Nordstrand;;Par med store barn
;522.0;1 barn i HH;2012;Nordstrand;;Par med store barn
;1294.0;2 barn i HH;2012;Nordstrand;;Par med store barn
;468.0;3 barn i HH;2012;Nordstrand;;Par med store barn
;51.0;4 barn eller mer;2012;Nordstrand;;Par med store barn
;551.0;1 barn i HH;2013;Nordstrand;;Par med store barn
;1368.0;2 barn i HH;2013;Nordstrand;;Par med store barn
;484.0;3 barn i HH;2013;Nordstrand;;Par med store barn
;54.0;4 barn eller mer;2013;Nordstrand;;Par med store barn
;687.0;1 barn i HH;2014;Nordstrand;;Par med store barn
;1401.0;2 barn i HH;2014;Nordstrand;;Par med store barn
;420.0;3 barn i HH;2014;Nordstrand;;Par med store barn
;36.0;4 barn eller mer;2014;Nordstrand;;Par med store barn
;698.0;1 barn i HH;2015;Nordstrand;;Par med store barn
;1429.0;2 barn i HH;2015;Nordstrand;;Par med store barn
;426.0;3 barn i HH;2015;Nordstrand;;Par med store barn
;39.0;4 barn eller mer;2015;Nordstrand;;Par med store barn
;706.0;1 barn i HH;2016;Nordstrand;;Par med store barn
;1487.0;2 barn i HH;2016;Nordstrand;;Par med store barn
;432.0;3 barn i HH;2016;Nordstrand;;Par med store barn
;36.0;4 barn eller mer;2016;Nordstrand;;Par med store barn
;706.0;1 barn i HH;2017;Nordstrand;;Par med store barn
;1554.0;2 barn i HH;2017;Nordstrand;;Par med store barn
;442.0;3 barn i HH;2017;Nordstrand;;Par med store barn
;34.0;4 barn eller mer;2017;Nordstrand;;Par med store barn
;669.0;1 barn i HH;2018;Nordstrand;;Par med store barn
;1645.0;2 barn i HH;2018;Nordstrand;;Par med store barn
;419.0;3 barn i HH;2018;Nordstrand;;Par med store barn
;37.0;4 barn eller mer;2018;Nordstrand;;Par med store barn
;201.4894000000007;1 barn i HH;2008;Nordstrand;;Mor/far med små barn
;71.38000000000025;2 barn i HH;2008;Nordstrand;;Mor/far med små barn
;27.181200000000093;3 barn i HH;2008;Nordstrand;;Mor/far med små barn
;14.18540000000005;4 barn eller mer;2008;Nordstrand;;Mor/far med små barn
;205.71980000000073;1 barn i HH;2009;Nordstrand;;Mor/far med små barn
;72.64510000000027;2 barn i HH;2009;Nordstrand;;Mor/far med små barn
;22.86530000000008;3 barn i HH;2009;Nordstrand;;Mor/far med små barn
;8.368400000000031;4 barn eller mer;2009;Nordstrand;;Mor/far med små barn
;182.53380000000067;1 barn i HH;2010;Nordstrand;;Mor/far med små barn
;88.30940000000032;2 barn i HH;2010;Nordstrand;;Mor/far med små barn
;17.06320000000006;3 barn i HH;2010;Nordstrand;;Mor/far med små barn
;9.229400000000032;4 barn eller mer;2010;Nordstrand;;Mor/far med små barn
;219.75050000000078;1 barn i HH;2011;Nordstrand;;Mor/far med små barn
;73.47470000000025;2 barn i HH;2011;Nordstrand;;Mor/far med små barn
;18.88140000000007;3 barn i HH;2011;Nordstrand;;Mor/far med små barn
;10.474600000000038;4 barn eller mer;2011;Nordstrand;;Mor/far med små barn
;213.0;1 barn i HH;2012;Nordstrand;;Mor/far med små barn
;86.0;2 barn i HH;2012;Nordstrand;;Mor/far med små barn
;19.0;3 barn i HH;2012;Nordstrand;;Mor/far med små barn
;15.0;4 barn eller mer;2012;Nordstrand;;Mor/far med små barn
;192.0;1 barn i HH;2013;Nordstrand;;Mor/far med små barn
;102.0;2 barn i HH;2013;Nordstrand;;Mor/far med små barn
;14.0;3 barn i HH;2013;Nordstrand;;Mor/far med små barn
;11.0;4 barn eller mer;2013;Nordstrand;;Mor/far med små barn
;152.0;1 barn i HH;2014;Nordstrand;;Mor/far med små barn
;80.0;2 barn i HH;2014;Nordstrand;;Mor/far med små barn
;18.0;3 barn i HH;2014;Nordstrand;;Mor/far med små barn
;15.0;4 barn eller mer;2014;Nordstrand;;Mor/far med små barn
;149.0;1 barn i HH;2015;Nordstrand;;Mor/far med små barn
;68.0;2 barn i HH;2015;Nordstrand;;Mor/far med små barn
;12.0;3 barn i HH;2015;Nordstrand;;Mor/far med små barn
;10.0;4 barn eller mer;2015;Nordstrand;;Mor/far med små barn
;133.0;1 barn i HH;2016;Nordstrand;;Mor/far med små barn
;74.0;2 barn i HH;2016;Nordstrand;;Mor/far med små barn
;16.0;3 barn i HH;2016;Nordstrand;;Mor/far med små barn
;4.0;4 barn eller mer;2016;Nordstrand;;Mor/far med små barn
;135.0;1 barn i HH;2017;Nordstrand;;Mor/far med små barn
;71.0;2 barn i HH;2017;Nordstrand;;Mor/far med små barn
;3.0;3 barn i HH;2017;Nordstrand;;Mor/far med små barn
;14.0;4 barn eller mer;2017;Nordstrand;;Mor/far med små barn
;140.0;1 barn i HH;2018;Nordstrand;;Mor/far med små barn
;59.0;2 barn i HH;2018;Nordstrand;;Mor/far med små barn
;10.0;3 barn i HH;2018;Nordstrand;;Mor/far med små barn
;11.0;4 barn eller mer;2018;Nordstrand;;Mor/far med små barn
;620.4078000000021;1 barn i HH;2008;Nordstrand;;Mor/far med store barn
;275.005900000001;2 barn i HH;2008;Nordstrand;;Mor/far med store barn
;41.42940000000015;3 barn i HH;2008;Nordstrand;;Mor/far med store barn
;3.822200000000014;4 barn eller mer;2008;Nordstrand;;Mor/far med store barn
;600.2057000000021;1 barn i HH;2009;Nordstrand;;Mor/far med store barn
;258.94330000000093;2 barn i HH;2009;Nordstrand;;Mor/far med store barn
;41.439000000000156;3 barn i HH;2009;Nordstrand;;Mor/far med store barn
;10.262700000000038;4 barn eller mer;2009;Nordstrand;;Mor/far med store barn
;605.4068000000021;1 barn i HH;2010;Nordstrand;;Mor/far med store barn
;266.246500000001;2 barn i HH;2010;Nordstrand;;Mor/far med store barn
;41.11830000000015;3 barn i HH;2010;Nordstrand;;Mor/far med store barn
;14.17810000000005;4 barn eller mer;2010;Nordstrand;;Mor/far med store barn
;604.4785000000021;1 barn i HH;2011;Nordstrand;;Mor/far med store barn
;270.5699000000009;2 barn i HH;2011;Nordstrand;;Mor/far med store barn
;57.58570000000021;3 barn i HH;2011;Nordstrand;;Mor/far med store barn
;10.451600000000036;4 barn eller mer;2011;Nordstrand;;Mor/far med store barn
;610.0;1 barn i HH;2012;Nordstrand;;Mor/far med store barn
;257.0;2 barn i HH;2012;Nordstrand;;Mor/far med store barn
;55.0;3 barn i HH;2012;Nordstrand;;Mor/far med store barn
;15.0;4 barn eller mer;2012;Nordstrand;;Mor/far med store barn
;611.0;1 barn i HH;2013;Nordstrand;;Mor/far med store barn
;261.0;2 barn i HH;2013;Nordstrand;;Mor/far med store barn
;47.0;3 barn i HH;2013;Nordstrand;;Mor/far med store barn
;10.0;4 barn eller mer;2013;Nordstrand;;Mor/far med store barn
;544.0;1 barn i HH;2014;Nordstrand;;Mor/far med store barn
;220.0;2 barn i HH;2014;Nordstrand;;Mor/far med store barn
;39.0;3 barn i HH;2014;Nordstrand;;Mor/far med store barn
;9.0;4 barn eller mer;2014;Nordstrand;;Mor/far med store barn
;564.0;1 barn i HH;2015;Nordstrand;;Mor/far med store barn
;233.0;2 barn i HH;2015;Nordstrand;;Mor/far med store barn
;46.0;3 barn i HH;2015;Nordstrand;;Mor/far med store barn
;10.0;4 barn eller mer;2015;Nordstrand;;Mor/far med store barn
;500.0;1 barn i HH;2016;Nordstrand;;Mor/far med store barn
;237.0;2 barn i HH;2016;Nordstrand;;Mor/far med store barn
;36.0;3 barn i HH;2016;Nordstrand;;Mor/far med store barn
;9.0;4 barn eller mer;2016;Nordstrand;;Mor/far med store barn
;512.0;1 barn i HH;2017;Nordstrand;;Mor/far med store barn
;255.0;2 barn i HH;2017;Nordstrand;;Mor/far med store barn
;43.0;3 barn i HH;2017;Nordstrand;;Mor/far med store barn
;12.0;4 barn eller mer;2017;Nordstrand;;Mor/far med store barn
;520.0;1 barn i HH;2018;Nordstrand;;Mor/far med store barn
;276.0;2 barn i HH;2018;Nordstrand;;Mor/far med store barn
;44.0;3 barn i HH;2018;Nordstrand;;Mor/far med store barn
;10.0;4 barn eller mer;2018;Nordstrand;;Mor/far med store barn
;1047.2853000000036;1 barn i HH;2008;Nordstrand;;Enfamiliehusholdninger med voksne barn
;311.7718000000011;2 barn i HH;2008;Nordstrand;;Enfamiliehusholdninger med voksne barn
;25.0;3 barn i HH;2008;Nordstrand;;Enfamiliehusholdninger med voksne barn
;1085.5305000000037;1 barn i HH;2009;Nordstrand;;Enfamiliehusholdninger med voksne barn
;311.59440000000103;2 barn i HH;2009;Nordstrand;;Enfamiliehusholdninger med voksne barn
;37.0;3 barn i HH;2009;Nordstrand;;Enfamiliehusholdninger med voksne barn
;1127.0814000000041;1 barn i HH;2010;Nordstrand;;Enfamiliehusholdninger med voksne barn
;306.23890000000114;2 barn i HH;2010;Nordstrand;;Enfamiliehusholdninger med voksne barn
;44.23720000000016;3 barn i HH;2010;Nordstrand;;Enfamiliehusholdninger med voksne barn
;1152.5540000000042;1 barn i HH;2011;Nordstrand;;Enfamiliehusholdninger med voksne barn
;344.94360000000125;2 barn i HH;2011;Nordstrand;;Enfamiliehusholdninger med voksne barn
;31.074200000000108;3 barn i HH;2011;Nordstrand;;Enfamiliehusholdninger med voksne barn
;1149.0;1 barn i HH;2012;Nordstrand;;Enfamiliehusholdninger med voksne barn
;385.0;2 barn i HH;2012;Nordstrand;;Enfamiliehusholdninger med voksne barn
;26.0;3 barn i HH;2012;Nordstrand;;Enfamiliehusholdninger med voksne barn
;1156.0;1 barn i HH;2013;Nordstrand;;Enfamiliehusholdninger med voksne barn
;384.0;2 barn i HH;2013;Nordstrand;;Enfamiliehusholdninger med voksne barn
;31.0;3 barn i HH;2013;Nordstrand;;Enfamiliehusholdninger med voksne barn
;1114.0;1 barn i HH;2014;Nordstrand;;Enfamiliehusholdninger med voksne barn
;209.0;2 barn i HH;2014;Nordstrand;;Enfamiliehusholdninger med voksne barn
;14.0;3 barn i HH;2014;Nordstrand;;Enfamiliehusholdninger med voksne barn
;1218.0;1 barn i HH;2015;Nordstrand;;Enfamiliehusholdninger med voksne barn
;222.0;2 barn i HH;2015;Nordstrand;;Enfamiliehusholdninger med voksne barn
;18.0;3 barn i HH;2015;Nordstrand;;Enfamiliehusholdninger med voksne barn
;1245.0;1 barn i HH;2016;Nordstrand;;Enfamiliehusholdninger med voksne barn
;253.0;2 barn i HH;2016;Nordstrand;;Enfamiliehusholdninger med voksne barn
;16.0;3 barn i HH;2016;Nordstrand;;Enfamiliehusholdninger med voksne barn
;6.0;4 barn eller mer;2016;Nordstrand;;Enfamiliehusholdninger med voksne barn
;1277.0;1 barn i HH;2017;Nordstrand;;Enfamiliehusholdninger med voksne barn
;255.0;2 barn i HH;2017;Nordstrand;;Enfamiliehusholdninger med voksne barn
;10.0;3 barn i HH;2017;Nordstrand;;Enfamiliehusholdninger med voksne barn
;1273.0;1 barn i HH;2018;Nordstrand;;Enfamiliehusholdninger med voksne barn
;271.0;2 barn i HH;2018;Nordstrand;;Enfamiliehusholdninger med voksne barn
;13.0;3 barn i HH;2018;Nordstrand;;Enfamiliehusholdninger med voksne barn
;262.68670000000094;Ingen barn i HH;2008;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;165.70050000000057;1 barn i HH;2008;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;31.585500000000117;2 barn i HH;2008;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;271.29600000000096;Ingen barn i HH;2009;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;166.6705000000006;1 barn i HH;2009;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;36.02510000000013;2 barn i HH;2009;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;3.2652000000000116;3 barn i HH;2009;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;242.3130000000009;Ingen barn i HH;2010;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;193.55210000000068;1 barn i HH;2010;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;43.13510000000016;2 barn i HH;2010;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;254.99180000000095;Ingen barn i HH;2011;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;192.27650000000068;1 barn i HH;2011;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;47.35710000000017;2 barn i HH;2011;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;269.0;Ingen barn i HH;2012;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;167.0;1 barn i HH;2012;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;49.0;2 barn i HH;2012;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;295.0;Ingen barn i HH;2013;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;164.0;1 barn i HH;2013;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;46.0;2 barn i HH;2013;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;3.0;4 barn eller mer;2013;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;650.0;Ingen barn i HH;2014;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;194.0;1 barn i HH;2014;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;40.0;2 barn i HH;2014;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;3.0;4 barn eller mer;2014;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;631.0;Ingen barn i HH;2015;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;181.0;1 barn i HH;2015;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;28.0;2 barn i HH;2015;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;593.0;Ingen barn i HH;2016;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;174.0;1 barn i HH;2016;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;22.0;2 barn i HH;2016;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;3.0;3 barn i HH;2016;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;621.0;Ingen barn i HH;2017;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;150.0;1 barn i HH;2017;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;36.0;2 barn i HH;2017;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;663.0;Ingen barn i HH;2018;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;131.0;1 barn i HH;2018;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;28.0;2 barn i HH;2018;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;3.0;3 barn i HH;2018;Nordstrand;;Flerfamiliehusholdninger uten barn 0-17 år
;48.19040000000017;1 barn i HH;2008;Nordstrand;;Flerfamiliehusholdninger med små barn
;46.809100000000164;2 barn i HH;2008;Nordstrand;;Flerfamiliehusholdninger med små barn
;4.3146000000000155;3 barn i HH;2008;Nordstrand;;Flerfamiliehusholdninger med små barn
;9.793500000000035;4 barn eller mer;2008;Nordstrand;;Flerfamiliehusholdninger med små barn
;50.68860000000018;1 barn i HH;2009;Nordstrand;;Flerfamiliehusholdninger med små barn
;43.30190000000016;2 barn i HH;2009;Nordstrand;;Flerfamiliehusholdninger med små barn
;14.922900000000054;3 barn i HH;2009;Nordstrand;;Flerfamiliehusholdninger med små barn
;7.141000000000026;4 barn eller mer;2009;Nordstrand;;Flerfamiliehusholdninger med små barn
;46.72840000000016;1 barn i HH;2010;Nordstrand;;Flerfamiliehusholdninger med små barn
;40.799300000000144;2 barn i HH;2010;Nordstrand;;Flerfamiliehusholdninger med små barn
;14.741700000000051;3 barn i HH;2010;Nordstrand;;Flerfamiliehusholdninger med små barn
;7.0;4 barn eller mer;2010;Nordstrand;;Flerfamiliehusholdninger med små barn
;55.3690000000002;1 barn i HH;2011;Nordstrand;;Flerfamiliehusholdninger med små barn
;49.41980000000017;2 barn i HH;2011;Nordstrand;;Flerfamiliehusholdninger med små barn
;24.358000000000086;3 barn i HH;2011;Nordstrand;;Flerfamiliehusholdninger med små barn
;52.0;1 barn i HH;2012;Nordstrand;;Flerfamiliehusholdninger med små barn
;46.0;2 barn i HH;2012;Nordstrand;;Flerfamiliehusholdninger med små barn
;18.0;3 barn i HH;2012;Nordstrand;;Flerfamiliehusholdninger med små barn
;7.0;4 barn eller mer;2012;Nordstrand;;Flerfamiliehusholdninger med små barn
;58.0;1 barn i HH;2013;Nordstrand;;Flerfamiliehusholdninger med små barn
;45.0;2 barn i HH;2013;Nordstrand;;Flerfamiliehusholdninger med små barn
;20.0;3 barn i HH;2013;Nordstrand;;Flerfamiliehusholdninger med små barn
;3.0;4 barn eller mer;2013;Nordstrand;;Flerfamiliehusholdninger med små barn
;52.0;1 barn i HH;2014;Nordstrand;;Flerfamiliehusholdninger med små barn
;66.0;2 barn i HH;2014;Nordstrand;;Flerfamiliehusholdninger med små barn
;20.0;3 barn i HH;2014;Nordstrand;;Flerfamiliehusholdninger med små barn
;6.0;4 barn eller mer;2014;Nordstrand;;Flerfamiliehusholdninger med små barn
;55.0;1 barn i HH;2015;Nordstrand;;Flerfamiliehusholdninger med små barn
;60.0;2 barn i HH;2015;Nordstrand;;Flerfamiliehusholdninger med små barn
;19.0;3 barn i HH;2015;Nordstrand;;Flerfamiliehusholdninger med små barn
;4.0;4 barn eller mer;2015;Nordstrand;;Flerfamiliehusholdninger med små barn
;51.0;1 barn i HH;2016;Nordstrand;;Flerfamiliehusholdninger med små barn
;56.0;2 barn i HH;2016;Nordstrand;;Flerfamiliehusholdninger med små barn
;12.0;3 barn i HH;2016;Nordstrand;;Flerfamiliehusholdninger med små barn
;13.0;4 barn eller mer;2016;Nordstrand;;Flerfamiliehusholdninger med små barn
;47.0;1 barn i HH;2017;Nordstrand;;Flerfamiliehusholdninger med små barn
;47.0;2 barn i HH;2017;Nordstrand;;Flerfamiliehusholdninger med små barn
;21.0;3 barn i HH;2017;Nordstrand;;Flerfamiliehusholdninger med små barn
;6.0;4 barn eller mer;2017;Nordstrand;;Flerfamiliehusholdninger med små barn
;45.0;1 barn i HH;2018;Nordstrand;;Flerfamiliehusholdninger med små barn
;42.0;2 barn i HH;2018;Nordstrand;;Flerfamiliehusholdninger med små barn
;20.0;3 barn i HH;2018;Nordstrand;;Flerfamiliehusholdninger med små barn
;34.91450000000012;1 barn i HH;2008;Nordstrand;;Flerfamiliehusholdninger med store barn
;39.160000000000146;2 barn i HH;2008;Nordstrand;;Flerfamiliehusholdninger med store barn
;19.95950000000007;3 barn i HH;2008;Nordstrand;;Flerfamiliehusholdninger med store barn
;31.43790000000011;1 barn i HH;2009;Nordstrand;;Flerfamiliehusholdninger med store barn
;51.15920000000018;2 barn i HH;2009;Nordstrand;;Flerfamiliehusholdninger med store barn
;23.047300000000078;3 barn i HH;2009;Nordstrand;;Flerfamiliehusholdninger med store barn
;7.646300000000028;4 barn eller mer;2009;Nordstrand;;Flerfamiliehusholdninger med store barn
;39.01910000000014;1 barn i HH;2010;Nordstrand;;Flerfamiliehusholdninger med store barn
;55.047800000000194;2 barn i HH;2010;Nordstrand;;Flerfamiliehusholdninger med store barn
;22.71360000000008;3 barn i HH;2010;Nordstrand;;Flerfamiliehusholdninger med store barn
;7.439000000000027;4 barn eller mer;2010;Nordstrand;;Flerfamiliehusholdninger med store barn
;46.53100000000017;1 barn i HH;2011;Nordstrand;;Flerfamiliehusholdninger med store barn
;51.62510000000019;2 barn i HH;2011;Nordstrand;;Flerfamiliehusholdninger med store barn
;13.096900000000048;3 barn i HH;2011;Nordstrand;;Flerfamiliehusholdninger med store barn
;7.0817000000000245;4 barn eller mer;2011;Nordstrand;;Flerfamiliehusholdninger med store barn
;42.0;1 barn i HH;2012;Nordstrand;;Flerfamiliehusholdninger med store barn
;52.0;2 barn i HH;2012;Nordstrand;;Flerfamiliehusholdninger med store barn
;17.0;3 barn i HH;2012;Nordstrand;;Flerfamiliehusholdninger med store barn
;4.0;4 barn eller mer;2012;Nordstrand;;Flerfamiliehusholdninger med store barn
;49.0;1 barn i HH;2013;Nordstrand;;Flerfamiliehusholdninger med store barn
;48.0;2 barn i HH;2013;Nordstrand;;Flerfamiliehusholdninger med store barn
;11.0;3 barn i HH;2013;Nordstrand;;Flerfamiliehusholdninger med store barn
;6.0;4 barn eller mer;2013;Nordstrand;;Flerfamiliehusholdninger med store barn
;74.0;1 barn i HH;2014;Nordstrand;;Flerfamiliehusholdninger med store barn
;83.0;2 barn i HH;2014;Nordstrand;;Flerfamiliehusholdninger med store barn
;22.0;3 barn i HH;2014;Nordstrand;;Flerfamiliehusholdninger med store barn
;3.0;4 barn eller mer;2014;Nordstrand;;Flerfamiliehusholdninger med store barn
;70.0;1 barn i HH;2015;Nordstrand;;Flerfamiliehusholdninger med store barn
;71.0;2 barn i HH;2015;Nordstrand;;Flerfamiliehusholdninger med store barn
;21.0;3 barn i HH;2015;Nordstrand;;Flerfamiliehusholdninger med store barn
;3.0;4 barn eller mer;2015;Nordstrand;;Flerfamiliehusholdninger med store barn
;76.0;1 barn i HH;2016;Nordstrand;;Flerfamiliehusholdninger med store barn
;81.0;2 barn i HH;2016;Nordstrand;;Flerfamiliehusholdninger med store barn
;19.0;3 barn i HH;2016;Nordstrand;;Flerfamiliehusholdninger med store barn
;6.0;4 barn eller mer;2016;Nordstrand;;Flerfamiliehusholdninger med store barn
;73.0;1 barn i HH;2017;Nordstrand;;Flerfamiliehusholdninger med store barn
;86.0;2 barn i HH;2017;Nordstrand;;Flerfamiliehusholdninger med store barn
;20.0;3 barn i HH;2017;Nordstrand;;Flerfamiliehusholdninger med store barn
;3.0;4 barn eller mer;2017;Nordstrand;;Flerfamiliehusholdninger med store barn
;67.0;1 barn i HH;2018;Nordstrand;;Flerfamiliehusholdninger med store barn
;81.0;2 barn i HH;2018;Nordstrand;;Flerfamiliehusholdninger med store barn
;22.0;3 barn i HH;2018;Nordstrand;;Flerfamiliehusholdninger med store barn
;4.0;4 barn eller mer;2018;Nordstrand;;Flerfamiliehusholdninger med store barn
0301151501;959.4056000000035;Ingen barn i HH;2008;Søndre Nordstrand;Holmlia Syd;Aleneboende
0301151501;1004.5673000000036;Ingen barn i HH;2009;Søndre Nordstrand;Holmlia Syd;Aleneboende
0301151501;994.5797000000035;Ingen barn i HH;2010;Søndre Nordstrand;Holmlia Syd;Aleneboende
0301151501;985.3690000000036;Ingen barn i HH;2011;Søndre Nordstrand;Holmlia Syd;Aleneboende
